TINE/DOOCS address, file value
PETRA/Cms.MagnetPs/QA1_OL_94/Strom.Soll, 42.73858
PETRA/Cms.MagnetPs/QA2_OL_93/Strom.Soll, 48.13898
PETRA/Cms.MagnetPs/QA3_OL_91/Strom.Soll, 94.04773
PETRA/Cms.MagnetPs/QA4_OL_88/Strom.Soll, 101.98865
PETRA/Cms.MagnetPs/QA5_OL_86/Strom.Soll, 138.28755
PETRA/Cms.MagnetPs/QA1_OL_78/Strom.Soll, 43.206413
PETRA/Cms.MagnetPs/QA2_OL_79/Strom.Soll, 48.360615
PETRA/Cms.MagnetPs/QA3_OL_80/Strom.Soll, 94.795944
PETRA/Cms.MagnetPs/QA4_OL_84/Strom.Soll, 102.58786
PETRA/Cms.MagnetPs/QA5_OL_85/Strom.Soll, 138.14816
PETRA/Cms.MagnetPs/QA1_OL_71/Strom.Soll, 42.8785
PETRA/Cms.MagnetPs/QA2_OL_70/Strom.Soll, 47.80733
PETRA/Cms.MagnetPs/QA3_OL_68/Strom.Soll, 94.98981
PETRA/Cms.MagnetPs/QA4_OL_65/Strom.Soll, 102.768906
PETRA/Cms.MagnetPs/QA5_OL_63/Strom.Soll, 138.1236
PETRA/Cms.MagnetPs/Q0B_NR_60/Strom.Soll, 150.90147
PETRA/Cms.MagnetPs/Q3_NR_62/Strom.Soll, 120.92797
PETRA/Cms.MagnetPs/Q2_NR_67/Strom.Soll, 84.90732
PETRA/Cms.MagnetPs/Q1_NR_68/Strom.Soll, 123.27249
PETRA/Cms.MagnetPs/Q1_NR_75/Strom.Soll, 122.14936
PETRA/Cms.MagnetPs/Q2_NR_76/Strom.Soll, 112.702934
PETRA/Cms.MagnetPs/Q3_NR_80/Strom.Soll, 69.20546
PETRA/Cms.MagnetPs/Q0B_NR_82/Strom.Soll, 106.70919
PETRA/Cms.MagnetPs/Q3_NR_85/Strom.Soll, 68.30344
PETRA/Cms.MagnetPs/Q2_NR_89/Strom.Soll, 111.95739
PETRA/Cms.MagnetPs/Q1_NR_90/Strom.Soll, 122.0073
PETRA/Cms.MagnetPs/Q1_NR_97/Strom.Soll, 140.96799
PETRA/Cms.MagnetPs/Q2_NR_98/Strom.Soll, 104.331566
PETRA/Cms.MagnetPs/Q3_NR_103/Strom.Soll, 112.69332
PETRA/Cms.MagnetPs/Q0B_NR_104/Strom.Soll, 159.30222
PETRA/Cms.MagnetPs/Q1_NR_112/Strom.Soll, 335.3343
PETRA/Cms.MagnetPs/Q2B_NR_119/Strom.Soll, 474.47983
PETRA/Cms.MagnetPs/Q3_NR_126/Strom.Soll, 419.82846
PETRA/Cms.MagnetPs/QF_NR_133/Strom.Soll, 505.4808
PETRA/Cms.MagnetPs/Q01_OR_9/Strom.Soll, 489.98547
PETRA/Cms.MagnetPs/Q02_OR_12/Strom.Soll, 450.05466
PETRA/Cms.MagnetPs/Q03_OR_16/Strom.Soll, 216.2926
PETRA/Cms.MagnetPs/Q04_OR_24/Strom.Soll, 343.8224
PETRA/Cms.MagnetPs/Q05_OR_27/Strom.Soll, 554.7454
PETRA/Cms.MagnetPs/Q06_OR_30/Strom.Soll, 344.3511
PETRA/Cms.MagnetPs/PDG_OR_31/Strom.Soll, 1.570819
PETRA/Cms.MagnetPs/PDG_OR_34/Strom.Soll, -1.570819
PETRA/Cms.MagnetPs/Q07_OR_38/Strom.Soll, 363.2648
PETRA/Cms.MagnetPs/PDG_OR_40/Strom.Soll, -1.570819
PETRA/Cms.MagnetPs/Q08_OR_41/Strom.Soll, 500.92374
PETRA/Cms.MagnetPs/PDG_OR_43/Strom.Soll, 1.570819
PETRA/Cms.MagnetPs/Q7N_OR_45/Strom.Soll, 268.22028
PETRA/Cms.MagnetPs/Q9N_OR_53/Strom.Soll, 268.2592
PETRA/Cms.MagnetPs/Q0B_OR_60/Strom.Soll, 147.76122
PETRA/Cms.MagnetPs/Q3_OR_62/Strom.Soll, 108.8983
PETRA/Cms.MagnetPs/Q2_OR_67/Strom.Soll, 110.60782
PETRA/Cms.MagnetPs/Q1_OR_68/Strom.Soll, 141.83957
PETRA/Cms.MagnetPs/Q1_OR_75/Strom.Soll, 122.867676
PETRA/Cms.MagnetPs/Q2_OR_76/Strom.Soll, 112.8733
PETRA/Cms.MagnetPs/Q3_OR_80/Strom.Soll, 69.595856
PETRA/Cms.MagnetPs/Q0B_OR_82/Strom.Soll, 106.545235
PETRA/Cms.MagnetPs/Q3_OR_85/Strom.Soll, 69.09865
PETRA/Cms.MagnetPs/Q2_OR_89/Strom.Soll, 112.04017
PETRA/Cms.MagnetPs/Q1_OR_90/Strom.Soll, 121.59341
PETRA/Cms.MagnetPs/Q1_OR_97/Strom.Soll, 141.44864
PETRA/Cms.MagnetPs/Q2_OR_98/Strom.Soll, 103.2015
PETRA/Cms.MagnetPs/Q3_OR_103/Strom.Soll, 112.3355
PETRA/Cms.MagnetPs/Q0B_OR_104/Strom.Soll, 159.74603
PETRA/Cms.MagnetPs/Q1_OR_112/Strom.Soll, 335.74283
PETRA/Cms.MagnetPs/Q2B_OR_119/Strom.Soll, 473.33655
PETRA/Cms.MagnetPs/Q3_OR_126/Strom.Soll, 419.85135
PETRA/Cms.MagnetPs/QF_OR_133/Strom.Soll, 506.20865
PETRA/Cms.MagnetPs/QS_W1/Strom.Soll, -3.5941384
PETRA/Cms.MagnetPs/QS_W2/Strom.Soll, 11.049749
PETRA/Cms.MagnetPs/QS_W3/Strom.Soll, 4.987116
PETRA/Cms.MagnetPs/QS_W4/Strom.Soll, -2.6921134
PETRA/Cms.MagnetPs/QS_N1/Strom.Soll, -4.6843047
PETRA/Cms.MagnetPs/QS_N2/Strom.Soll, 1.4261655
PETRA/Cms.MagnetPs/QS_N3/Strom.Soll, -5.9134026
PETRA/Cms.MagnetPs/QS_N4/Strom.Soll, 4.288567
PETRA/Cms.MagnetPs/QS_NO1/Strom.Soll, -3.4423895
PETRA/Cms.MagnetPs/QS_NO2/Strom.Soll, 0.07301345
PETRA/Cms.MagnetPs/QS_O3/Strom.Soll, -4.5893183
PETRA/Cms.MagnetPs/QS_O4/Strom.Soll, 4.7019286
PETRA/Cms.MagnetPs/QS1/Strom.Soll, -4.901285
PETRA/Cms.MagnetPs/QS2/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/QS3/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/QS4/Strom.Soll, 2.7999167
PETRA/Cms.MagnetPs/Q0A_NOL_39/Strom.Soll, 468.46823
PETRA/Cms.MagnetPs/Kompensation/Strom.Soll, 187.46375
PETRA/Cms.MagnetPs/PKDK_NOL_129/Strom.Soll, 0.71903366
PETRA/Cms.MagnetPs/PKDK_NOL_115/Strom.Soll, -0.1407626
PETRA/Cms.MagnetPs/PKDK_NOL_100/Strom.Soll, 0.5185328
PETRA/Cms.MagnetPs/PKDK_NOL_86/Strom.Soll, -0.5607616
